mean_loss,epsilon
0.0312774417941,0.907188400003
0.0315185043271,0.907005700003
0.0257098002817,0.906882400003
0.0340764498433,0.906757300003
0.0290788187768,0.906611500003
0.0338069944062,0.906482800003
0.0290644581064,0.906354100003
0.0231496105179,0.906238900003
0.0286504931668,0.906035500003
0.0217979107664,0.905816800003
0.0331608501801,0.905629600003
0.0269862372776,0.905517100003
0.0307230761261,0.905401000003
0.034492056403,0.905242600003
0.0272184074752,0.905040100003
0.0257019773085,0.904868200003
0.0285531129209,0.904720600003
0.0251197583632,0.904537000003
0.0229194783867,0.904398400003
0.0259782909552,0.904222900003
0.0292822690235,0.904105900003
0.0232332245791,0.903987100003
0.0272122187662,0.903777400003
0.0239479066936,0.903589300003
0.0248808398655,0.903390400003
0.027433877272,0.903279700003
0.0297899556215,0.903104200003
0.0274032376711,0.902984500003
0.0271706453643,0.902786500003
0.0265836136986,0.902661400003
0.0297363461917,0.902520100003
0.0309692327869,0.902355400003
0.0291201337713,0.902237500003
0.0285816218889,0.902098900003
0.0343393299901,0.901984600003
0.0303405231886,0.901822600003
0.032172484765,0.901656100003
0.0258910838989,0.901513900003
0.0309810138071,0.901357300003
0.0243139755031,0.901207000003
0.027346511844,0.901005400003
0.0261411471721,0.900882100003
0.030278280762,0.900761500003
0.0165056037299,0.900623800003
0.0273543138701,0.900456400003
0.02778847252,0.900303400003
0.025702856995,0.900138700003
0.0194221874699,0.900002800003
0.0283473921127,0.899790400003
0.034076528082,0.899676100003
0.024662275304,0.899480800003
0.0239912928467,0.899317900003
0.0304218428603,0.899138800003
0.0304705685989,0.898902100003
0.0191994416025,0.898778800003
0.0235175640861,0.898662700003
0.0253947917064,0.898538500003
0.0341603208848,0.898414300003
0.0272645027237,0.898231600003
0.0231831817096,0.898109200003
0.0269232566574,0.897986800003
0.0270967475876,0.897815800003
0.0225558546528,0.897696100003
0.025482918319,0.897582700003
0.0300643835261,0.897458500003
0.0281078196447,0.897337000003
0.0263831462359,0.897105700003
0.0264715139068,0.896947300003
0.0264280597312,0.896781700003
0.0263791716413,0.896671000003
0.0308482132184,0.896550400003
0.0274851937205,0.896377600003
0.0297935596888,0.896260600003
0.0316067610599,0.896123800003
0.0252152388085,0.896005900003
0.0293572954507,0.895886200003
0.0238600175637,0.895646800003
0.0295801763006,0.895519000003
0.0244726279393,0.895337200003
0.0337528438519,0.895138300003
0.0277069574668,0.895020400003
0.0237587360494,0.894853000003
0.0272194436383,0.894714400003
0.0230536258073,0.894555100003
0.0261769578023,0.894426400003
0.0216987356369,0.894249100003
0.0265825749571,0.894135700003
0.0309368052833,0.893867500003
0.0196439309769,0.893701000003
0.024992055086,0.893539900004
0.0262052161866,0.893389600004
0.0260267919348,0.893126800004
0.0295208149729,0.893013400004
0.0268352537549,0.892765900004
0.0249266794253,0.892644400004
0.026113940208,0.892526500004
0.022960132589,0.892352800004
0.0244991223397,0.892137700004
0.0375212186345,0.891990100004
0.02779886111,0.891860500004
0.0268322838622,0.891563500004
0.0240234886007,0.891389800004
0.0236567230143,0.891249400004
0.0266250307465,0.891053200004
0.0236384775943,0.890884900004
0.0257975680901,0.890763400004
0.0275291852621,0.890639200004
0.032600187992,0.890512300004
0.0267018667091,0.890350300004
0.0263139109592,0.890157700004
0.0290646474694,0.889968700004
0.0285834970409,0.889849900004
0.0336593759736,0.889725700004
0.0225834462509,0.889607800004
0.0309774425832,0.889447600004
0.0262592994129,0.889329700004
0.0308142929299,0.889201000004
0.0257821758781,0.889056100004
0.0280166141818,0.888866200004
0.0248892616813,0.888700600004
0.0253966968584,0.888566500004
0.0264888489754,0.888427900004
0.0308069015552,0.888275800004
0.026625142034,0.888091300004
0.0280980892454,0.887953600004
0.0211358695545,0.887832100004
0.025135597197,0.887678200004
0.0260632713857,0.887505400004
0.0299744660727,0.887389300004
0.0320794890665,0.887257900004
0.0237075869698,0.887136400004
0.0260748942463,0.886965400004
0.021565086023,0.886819600004
0.0282944971399,0.886664800004
0.0261654661099,0.886515400004
0.0288043553814,0.886393000004
0.031566679384,0.886240900004
0.0290639863539,0.885993400004
0.0293466646045,0.885872800004
0.0268822086909,0.885756700004
0.0285207706438,0.885634300004
0.0219286570705,0.885472300004
0.0231975732386,0.885350800004
0.0356903845136,0.885232000004
0.0240957333077,0.885109600004
0.0247684217367,0.884982700004
0.0303390555179,0.884712700004
0.0223380725142,0.884587600004
0.0242288240911,0.884471500004
0.0292221435116,0.884330200004
0.0262780438987,0.884144800004
0.0216293989675,0.884006200004
0.0315894649428,0.883891000004
0.0319532893374,0.883779400004
0.0276600284682,0.883601200004
0.0273879913883,0.883428400004
0.0230069645414,0.883259200004
0.0299556331214,0.883140400004
0.0320433736678,0.882931600004
0.0247510600276,0.882813700004
0.0289737465321,0.882529300004
0.0334330692152,0.882412300004
0.0285693631528,0.882292600004
0.0257731968879,0.882116200004
0.0210375228012,0.881985700004
0.02949586744,0.881856100004
0.0246539053189,0.881731900004
0.028375692343,0.881612200004
0.0256436010313,0.881331400004
0.0302597508621,0.881087500004
0.0341788153023,0.880966000004
0.0380367006136,0.880801300004
0.035001453289,0.880645600004
0.0326415868031,0.880453900004
0.0296282696145,0.880332400004
0.0255013892359,0.880162300004
0.0272330124459,0.879966100004
0.0287641800963,0.879797800004
0.0314829898407,0.879631300004
0.0303306196635,0.879504400004
0.0320513869113,0.879354100004
0.0264593265043,0.879239800004
0.0220037108485,0.879119200004
0.0263204028973,0.878965300004
0.0264046709452,0.878847400004
0.0328021711947,0.878717800004
0.0327094126057,0.878600800004
0.030989729324,0.878358700004
0.0269243080858,0.878220100004
0.026914415218,0.878055400004
0.0311954087148,0.877924000004
0.0293109632309,0.877770100004
0.0317808205509,0.877586500004
0.0210711858422,0.877440700004
0.0257679711613,0.877277800004
0.0296604111947,0.877159900004
0.0252649820588,0.876952000004
0.023890455683,0.876781900004
0.0271366221614,0.876543400004
0.0266517259314,0.876386800004
0.0302116352967,0.876214000004
0.026220136352,0.876064600004
0.0217888602241,0.875861200004
0.0351398928447,0.875743300004
0.0268359743456,0.875629000004
0.0244228551785,0.875494900004
0.0245447614882,0.875314900004
0.0242606210958,0.875144800004
0.0256313154348,0.875003500004
0.0345119634411,0.874880200004
0.0268661561649,0.874717300004
0.024183107827,0.874533700004
0.0262270261001,0.874354600004
0.0252216881223,0.874238500004
0.0283621645191,0.874099000004
0.027233285206,0.873920800004
0.0283870439864,0.873622900004
0.0293815274187,0.873415900004
0.0232627857883,0.873264700004
0.024306721309,0.873136900004
0.0290217756029,0.872963200004
0.0256435039777,0.872851600004
0.0212706774772,0.872705800004
0.0306690394049,0.872546500004
0.0251626285467,0.872430400004
0.0257097478078,0.872241400004
0.0252318671323,0.872080300004
0.024343587666,0.871966000004
0.0314285040513,0.871804000004
0.0281365396296,0.871588900004
0.0318247653691,0.871420600004
0.0245113689752,0.871300000004
0.0253428734786,0.871154200004
0.0295806139985,0.871013800004
0.0294438333979,0.870885100004
0.0274543205879,0.870747400004
0.0250792245751,0.870634000004
0.0256516071829,0.870520600004
0.0211500522093,0.870372100004
0.0211439391269,0.870250600004
0.0248026393619,0.870017500004
0.0215480110456,0.869857300004
0.0270560117354,0.869716000004
0.027869043376,0.869527000004
0.0291848310603,0.869411800004
0.0294830545454,0.869198500004
0.0297405225371,0.869079700004
0.0321715610641,0.868932100004
0.0299485319733,0.868808800004
0.027625143205,0.868685500004
0.0347922651308,0.868519900004
0.0263188111034,0.868405600004
0.027616731221,0.868227400004
0.0317701086994,0.868079800004
0.0316589047028,0.867918700004
0.0250096552271,0.867771100004
0.0345807493791,0.867643300004
0.0276283019895,0.867446200004
0.0258013099549,0.867286900004
0.0233253403466,0.867102400004
0.0232402794409,0.866982700004
0.0217616285871,0.866792800004
0.0213977871065,0.866652400004
0.0227288794445,0.866469700004
0.0244986654117,0.866265400004
0.0374088621649,0.866137600004
0.0279093925226,0.865978300004
0.0303917928242,0.865877500004
0.0228504969847,0.865718200004
0.0264483989484,0.865601200004
0.0295712319273,0.865476100004
0.027691505807,0.865313200004
0.0266724263044,0.865198900004
0.0338741702204,0.865031500004
0.0301224174649,0.864843400004
0.0278972559822,0.864691300004
0.0285214430607,0.864528400004
0.031274277893,0.864319600004
0.0296178489039,0.864032500004
0.0321699814208,0.863916400004
0.0260888658778,0.863793100004
0.0247891478425,0.863593300004
0.0275119768186,0.863472700004
0.0272466037532,0.863308900005
0.0311703533803,0.863146900005
0.0311494728224,0.862984000005
0.0302220683494,0.862819300005
0.0226001447955,0.862697800005
0.0239752372964,0.862545700005
0.024992624709,0.862435000005
0.0215096901609,0.862244200005
0.0262608445842,0.862007500005
0.0270491019704,0.861881500005
0.0272201464718,0.861703300005
0.02619742916,0.861584500005
0.0307191206577,0.861463900005
0.0301132877878,0.861308200005
0.0217385453476,0.861176800005
0.0254143253095,0.860968900005
0.0217697059826,0.860850100005
0.0313665541693,0.860690800005
0.0306783403964,0.860496400005
0.0328159460385,0.860370400005
0.0334448543381,0.860172400005
0.0274870390071,0.859980700005
0.0250305532827,0.859840300005
0.0264271866607,0.859646800005
0.025084130148,0.859530700005
0.036661128716,0.859411000005
0.0216434217849,0.859291300005
0.0307707725039,0.859114900005
0.0281241813855,0.858929500005
0.0331079040792,0.858816100005
0.0269539522109,0.858683800005
0.0305489977686,0.858555100005
0.0237123331647,0.858389500005
0.025269240395,0.858220300005
0.0315629525067,0.858039400005
0.0289017521648,0.857890000005
0.0289332878422,0.857709100005
0.0263941377098,0.857567800005
0.0286497039819,0.857458000005
0.028338784759,0.857335600005
0.0223024269601,0.857170900005
0.0240307182174,0.856990900005
0.0206438485998,0.856874800005
0.020970385457,0.856759600005
0.0251112043131,0.856633600005
0.0209248031044,0.856466200005
0.0215309144075,0.856334800005
0.0297077490728,0.856216000005
0.0371105735561,0.856091800005
0.0281443184059,0.855954100005
0.0337141374224,0.855832600005
0.0226286487526,0.855707500005
0.0282270746759,0.855561700005
0.0210697856816,0.855409600005
0.0330100925248,0.855280900005
0.0244325033397,0.855024400005
0.0190946070722,0.854900200005
0.0303744121447,0.854680600005
0.0288471225806,0.854484400005
0.0257279580368,0.854326900005
0.0274146628934,0.854158600005
